payment_id,donation_id,processor,payment_status,processed_at,gross_amount,fee_amount,net_amount
7143,7943,stripe,captured,2025-12-01 20:33:55,25.23,1.03,24.2
7144,7944,stripe,captured,2025-03-03 06:11:21,23.5,0.98,22.52
7145,7945,paypal,captured,2025-04-11 08:51:36,29.34,1.15,28.19
7146,7946,venmo,captured,2025-01-14 02:56:27,98.49,3.16,95.33
7147,7947,stripe,captured,2025-08-14 05:15:21,11.89,0.64,11.25
7148,7949,paypal,captured,2025-05-28 18:09:17,57.96,1.98,55.98
7149,7950,venmo,captured,2025-08-17 08:06:24,30.85,1.19,29.66
7150,7951,stripe,captured,2025-07-12 06:40:19,13.78,0.7,13.08
7151,7953,paypal,captured,2025-05-23 22:07:20,8.97,0.56,8.41
7152,7954,stripe,captured,2025-08-17 09:00:59,68.43,2.28,66.15
7153,7956,stripe,refunded,2025-01-11 15:23:18,174.21,5.35,168.86
7154,7957,stripe,captured,2025-01-20 17:18:37,12.23,0.65,11.58
7155,7958,stripe,captured,2025-06-09 08:24:40,17.6,0.81,16.79
7156,7959,venmo,captured,2025-02-02 06:47:36,34.36,1.3,33.06
7157,7960,stripe,captured,2025-03-16 11:42:33,85.94,2.79,83.15
7158,7962,stripe,captured,2025-11-10 19:45:44,17.07,0.8,16.27
7159,7963,stripe,captured,2025-10-10 11:51:57,31.84,1.22,30.62
7160,7964,stripe,captured,2025-02-04 17:47:27,17.51,0.81,16.7
7161,7965,stripe,captured,2025-04-18 15:52:22,43.85,1.57,42.28
7162,7967,venmo,captured,2025-09-02 03:28:27,52.4,1.82,50.58
7163,7968,paypal,captured,2025-12-27 20:55:29,61.28,2.08,59.2
7164,7969,stripe,captured,2025-10-10 21:40:40,40.17,1.46,38.71
7165,7970,stripe,captured,2025-06-16 23:14:25,75.42,2.49,72.93
7166,7971,stripe,captured,2025-03-28 00:55:51,22.87,0.96,21.91
7167,7972,stripe,captured,2025-03-05 22:53:05,9.44,0.57,8.87
7168,7973,stripe,captured,2025-11-11 09:54:34,12.65,0.67,11.98
7169,7975,stripe,captured,2025-09-30 02:15:19,41.86,1.51,40.35
7170,7977,stripe,captured,2025-06-18 18:21:21,17.85,0.82,17.03
7171,7978,stripe,captured,2025-01-14 21:21:41,59.88,2.04,57.84
7172,7979,paypal,captured,2025-03-07 19:01:25,5.0,0.44,4.56
7173,7980,stripe,captured,2025-11-16 14:22:40,19.34,0.86,18.48
7174,7981,venmo,captured,2025-08-29 05:52:15,44.49,1.59,42.9
7175,7982,stripe,captured,2025-09-04 04:49:26,62.19,2.1,60.09
7176,7983,paypal,captured,2025-07-27 04:21:47,54.91,1.89,53.02
7177,7985,paypal,captured,2025-03-22 03:29:15,34.43,1.3,33.13
7178,7986,venmo,captured,2025-09-20 16:27:54,27.19,1.09,26.1
7179,7987,stripe,captured,2025-09-13 06:39:42,6.67,0.49,6.18
7180,7988,stripe,captured,2025-10-13 05:10:19,24.69,1.02,23.67
7181,7989,paypal,captured,2025-08-18 00:11:28,11.97,0.65,11.32
7182,7990,stripe,captured,2025-02-15 10:25:55,49.06,1.72,47.34
7183,7991,paypal,captured,2025-05-13 13:31:40,10.03,0.59,9.44
7184,7992,venmo,captured,2025-07-01 02:47:49,26.47,1.07,25.4
7185,7993,paypal,captured,2025-02-08 12:45:18,11.56,0.64,10.92
7186,7994,paypal,captured,2025-06-05 10:05:43,29.68,1.16,28.52
7187,7995,stripe,captured,2025-09-21 05:55:38,26.97,1.08,25.89
7188,7997,stripe,captured,2025-09-14 03:47:37,39.46,1.44,38.02
7189,7998,paypal,captured,2025-05-13 09:03:02,23.86,0.99,22.87
7190,7999,stripe,captured,2025-03-22 14:46:34,30.64,1.19,29.45
7191,8001,paypal,captured,2025-02-22 15:36:53,16.89,0.79,16.1
7192,8002,paypal,captured,2025-07-27 06:34:15,54.9,1.89,53.01
7193,8003,paypal,refunded,2025-03-18 06:27:30,68.37,2.28,66.09
7194,8004,stripe,captured,2025-02-19 03:53:09,65.05,2.19,62.86
7195,8005,stripe,captured,2025-05-28 05:29:55,10.03,0.59,9.44
7196,8006,venmo,captured,2025-05-08 05:34:10,91.0,2.94,88.06
7197,8007,stripe,captured,2025-06-17 13:12:50,47.01,1.66,45.35
7198,8008,stripe,captured,2025-11-19 05:17:23,81.41,2.66,78.75
7199,8009,venmo,captured,2025-03-22 07:34:13,80.33,2.63,77.7
7200,8010,stripe,captured,2025-07-22 23:03:10,39.62,1.45,38.17
7201,8011,venmo,captured,2025-07-02 18:16:58,15.87,0.76,15.11
7202,8013,stripe,captured,2025-09-05 16:51:29,17.39,0.8,16.59
7203,8014,stripe,captured,2025-07-11 09:40:12,25.92,1.05,24.87
7204,8015,stripe,captured,2025-08-28 09:34:11,13.59,0.69,12.9
7205,8016,paypal,captured,2025-04-10 22:34:19,7.6,0.52,7.08
7206,8017,stripe,captured,2025-11-16 00:45:29,7.79,0.53,7.26
7207,8018,venmo,captured,2025-11-20 05:18:32,29.16,1.15,28.01
7208,8019,stripe,captured,2025-05-05 08:33:11,24.16,1.0,23.16
7209,8020,stripe,captured,2025-06-30 18:21:45,45.05,1.61,43.44
7210,8021,stripe,captured,2025-04-22 02:44:55,25.94,1.05,24.89
7211,8022,stripe,captured,2025-10-16 22:01:46,75.33,2.48,72.85
7212,8023,venmo,captured,2025-07-09 14:25:58,18.7,0.84,17.86
7213,8024,stripe,refunded,2025-01-18 11:14:37,39.03,1.43,37.6
7214,8025,stripe,captured,2025-12-12 01:25:31,46.6,1.65,44.95
7215,8026,stripe,captured,2025-04-29 13:58:13,31.27,1.21,30.06
7216,8027,paypal,captured,2025-11-23 04:46:53,67.42,2.26,65.16
7217,8029,venmo,captured,2025-05-17 13:23:34,57.07,1.96,55.11
7218,8030,stripe,captured,2025-03-08 07:07:49,17.94,0.82,17.12
7219,8031,paypal,captured,2025-09-02 15:06:10,25.14,1.03,24.11
7220,8032,stripe,captured,2025-10-09 02:50:54,5.21,0.45,4.76
7221,8033,paypal,captured,2025-11-16 06:06:51,28.5,1.13,27.37
7222,8034,stripe,captured,2025-02-21 20:09:09,10.01,0.59,9.42
7223,8035,paypal,captured,2025-12-11 17:54:35,195.89,5.98,189.91
7224,8036,stripe,captured,2025-05-03 20:58:46,38.13,1.41,36.72
7225,8037,stripe,captured,2025-12-02 03:07:49,21.79,0.93,20.86
7226,8039,venmo,captured,2025-06-21 20:01:05,9.85,0.59,9.26
7227,8040,paypal,captured,2025-11-16 14:34:45,20.18,0.89,19.29
7228,8041,stripe,captured,2025-09-13 06:01:32,22.67,0.96,21.71
7229,8042,paypal,captured,2025-03-16 13:03:27,50.19,1.76,48.43
7230,8043,paypal,captured,2025-03-01 15:56:12,13.7,0.7,13.0
7231,8044,stripe,captured,2025-12-22 11:41:21,17.15,0.8,16.35
7232,8045,stripe,captured,2025-03-20 06:08:00,32.76,1.25,31.51
7233,8046,stripe,captured,2025-05-22 08:10:54,49.66,1.74,47.92
7234,8047,stripe,captured,2025-01-07 11:42:01,35.49,1.33,34.16
7235,8048,stripe,captured,2025-04-28 09:12:41,14.51,0.72,13.79
7236,8049,paypal,captured,2025-10-09 01:06:17,32.63,1.25,31.38
7237,8050,paypal,refunded,2025-05-04 23:09:24,17.32,0.8,16.52
7238,8051,stripe,captured,2025-02-20 00:43:11,14.09,0.71,13.38
7239,8052,stripe,captured,2025-01-07 09:24:15,41.53,1.5,40.03
7240,8053,stripe,captured,2025-10-11 02:56:24,46.39,1.65,44.74
7241,8054,venmo,captured,2025-01-14 08:23:42,29.64,1.16,28.48
7242,8055,paypal,captured,2025-05-16 15:29:12,45.1,1.61,43.49
7243,8056,venmo,captured,2025-05-06 06:43:27,55.48,1.91,53.57
7244,8057,stripe,captured,2025-11-30 18:28:56,5.0,0.44,4.56
7245,8059,venmo,captured,2025-06-13 08:15:41,103.43,3.3,100.13
7246,8060,stripe,captured,2025-12-07 11:46:01,23.87,0.99,22.88
7247,8061,stripe,captured,2025-12-08 11:14:51,102.49,3.27,99.22
7248,8062,stripe,captured,2025-08-05 09:15:55,38.56,1.42,37.14
7249,8063,stripe,captured,2025-12-11 14:36:44,31.94,1.23,30.71
7250,8064,paypal,captured,2025-03-20 02:38:42,37.08,1.38,35.7
7251,8065,stripe,captured,2025-06-18 18:18:18,8.87,0.56,8.31
7252,8066,stripe,captured,2025-07-17 12:02:01,114.12,3.61,110.51
7253,8067,paypal,captured,2025-10-18 16:00:04,20.13,0.88,19.25
7254,8068,stripe,captured,2025-12-21 08:51:49,11.49,0.63,10.86
7255,8069,stripe,captured,2025-07-22 04:24:37,19.55,0.87,18.68
7256,8070,stripe,captured,2025-02-02 19:57:38,30.52,1.19,29.33
7257,8072,stripe,refunded,2025-12-29 10:17:19,28.21,1.12,27.09
7258,8073,stripe,captured,2025-12-17 06:15:39,23.17,0.97,22.2
7259,8074,stripe,captured,2025-08-01 03:09:37,23.47,0.98,22.49
7260,8076,paypal,captured,2025-07-17 13:23:56,19.66,0.87,18.79
7261,8078,stripe,captured,2025-06-17 00:06:00,36.6,1.36,35.24
7262,8079,stripe,captured,2025-05-21 23:42:41,7.55,0.52,7.03
7263,8080,stripe,captured,2025-12-09 15:01:23,21.05,0.91,20.14
7264,8081,stripe,captured,2025-03-26 14:23:38,85.3,2.77,82.53
7265,8082,paypal,captured,2025-04-03 17:04:58,41.93,1.52,40.41
7266,8083,stripe,captured,2025-11-25 19:33:37,63.56,2.14,61.42
7267,8085,stripe,captured,2025-01-17 03:42:22,113.62,3.59,110.03
7268,8086,stripe,captured,2025-11-17 07:49:54,56.69,1.94,54.75
7269,8087,stripe,captured,2025-04-29 13:30:43,31.65,1.22,30.43
7270,8088,stripe,captured,2025-06-01 03:22:48,50.25,1.76,48.49
7271,8089,paypal,captured,2025-04-09 10:29:00,11.15,0.62,10.53
7272,8090,stripe,captured,2025-01-28 07:32:30,10.97,0.62,10.35
7273,8091,stripe,captured,2025-10-09 09:51:37,57.15,1.96,55.19
7274,8092,stripe,captured,2025-07-02 19:02:18,74.22,2.45,71.77
7275,8093,stripe,refunded,2025-03-26 08:50:28,14.36,0.72,13.64
7276,8094,stripe,captured,2025-03-08 02:52:15,59.36,2.02,57.34
7277,8096,stripe,captured,2025-12-08 04:32:47,15.86,0.76,15.1
7278,8097,stripe,captured,2025-03-10 22:50:07,13.53,0.69,12.84
7279,8098,venmo,captured,2025-04-23 09:54:23,16.83,0.79,16.04
7280,8099,paypal,captured,2025-09-15 18:27:56,20.27,0.89,19.38
7281,8100,paypal,captured,2025-04-28 14:06:33,21.82,0.93,20.89
7282,8101,stripe,captured,2025-05-12 11:14:38,8.38,0.54,7.84
7283,8102,stripe,captured,2025-05-24 14:13:44,20.29,0.89,19.4
7284,8103,stripe,captured,2025-06-29 18:04:39,38.64,1.42,37.22
7285,8105,paypal,captured,2025-05-05 19:59:56,18.68,0.84,17.84
7286,8106,paypal,captured,2025-09-22 06:50:42,99.03,3.17,95.86
7287,8108,stripe,captured,2025-11-14 12:53:47,227.79,6.91,220.88
7288,8109,stripe,captured,2025-02-17 17:32:50,16.49,0.78,15.71
7289,8110,stripe,captured,2025-04-23 21:01:29,40.02,1.46,38.56
7290,8111,venmo,captured,2025-06-08 18:39:27,27.94,1.11,26.83
7291,8112,venmo,captured,2025-07-14 16:46:23,17.57,0.81,16.76
7292,8113,stripe,captured,2025-02-12 18:50:24,59.7,2.03,57.67
7293,8114,stripe,captured,2025-03-15 23:23:09,55.16,1.9,53.26
7294,8115,venmo,captured,2025-07-03 20:02:02,24.41,1.01,23.4
7295,8116,stripe,captured,2025-09-14 10:00:17,38.66,1.42,37.24
7296,8117,stripe,captured,2025-07-12 02:21:21,36.88,1.37,35.51
7297,8118,stripe,captured,2025-11-21 08:59:27,24.31,1.0,23.31
7298,8119,stripe,captured,2025-01-21 11:19:31,16.37,0.77,15.6
7299,8120,stripe,captured,2025-11-29 14:07:49,29.92,1.17,28.75
7300,8121,stripe,captured,2025-11-19 07:18:41,25.72,1.05,24.67
7301,8122,stripe,captured,2025-08-04 10:07:27,12.82,0.67,12.15
7302,8123,stripe,captured,2025-05-29 16:45:01,50.71,1.77,48.94
7303,8124,stripe,captured,2025-07-30 18:19:11,31.06,1.2,29.86
7304,8125,paypal,captured,2025-05-06 08:24:37,26.88,1.08,25.8
7305,8126,stripe,captured,2025-03-25 23:06:18,9.09,0.56,8.53
7306,8127,stripe,captured,2025-04-10 18:27:10,38.62,1.42,37.2
7307,8132,paypal,captured,2025-07-24 13:30:42,31.61,1.22,30.39
7308,8133,venmo,captured,2025-10-23 23:18:40,122.32,3.85,118.47
7309,8134,stripe,captured,2025-03-27 11:21:07,53.85,1.86,51.99
7310,8135,stripe,captured,2025-08-06 05:29:22,43.73,1.57,42.16
7311,8136,stripe,captured,2025-06-19 23:19:03,73.16,2.42,70.74
7312,8137,paypal,captured,2025-06-15 06:31:44,87.47,2.84,84.63
7313,8138,paypal,captured,2025-10-20 13:46:32,57.9,1.98,55.92
7314,8139,venmo,captured,2025-12-03 19:42:50,26.77,1.08,25.69
7315,8140,paypal,captured,2025-09-16 12:28:13,19.51,0.87,18.64
7316,8141,stripe,captured,2025-07-15 22:38:16,10.67,0.61,10.06
7317,8143,stripe,captured,2025-01-02 17:38:44,77.1,2.54,74.56
7318,8145,stripe,captured,2025-10-24 04:01:01,12.66,0.67,11.99
7319,8146,venmo,captured,2025-12-19 16:59:55,126.26,3.96,122.3
7320,8147,stripe,captured,2025-02-13 12:52:36,24.41,1.01,23.4
7321,8148,venmo,captured,2025-07-10 20:01:18,7.56,0.52,7.04
7322,8149,stripe,captured,2025-03-26 00:47:07,9.35,0.57,8.78
7323,8150,venmo,captured,2025-10-13 10:30:45,42.7,1.54,41.16
7324,8151,stripe,captured,2025-07-28 09:16:22,20.47,0.89,19.58
7325,8152,paypal,refunded,2025-07-20 18:04:39,43.94,1.57,42.37
7326,8153,venmo,captured,2025-02-06 23:40:18,25.09,1.03,24.06
7327,8154,stripe,captured,2025-01-15 02:14:01,35.48,1.33,34.15
7328,8155,paypal,captured,2025-07-09 07:19:43,123.2,3.87,119.33
7329,8156,venmo,captured,2025-07-06 04:46:24,25.81,1.05,24.76
7330,8157,stripe,captured,2025-09-19 14:08:52,76.86,2.53,74.33
7331,8158,stripe,captured,2025-03-18 15:15:54,32.81,1.25,31.56
7332,8159,stripe,captured,2025-12-21 12:57:20,11.93,0.65,11.28
7333,8160,paypal,captured,2025-02-05 01:28:45,145.63,4.52,141.11
7334,8161,stripe,captured,2025-03-29 18:53:05,163.68,5.05,158.63
7335,8162,stripe,captured,2025-06-15 10:46:03,26.51,1.07,25.44
7336,8163,stripe,captured,2025-12-12 00:17:19,33.83,1.28,32.55
7337,8164,venmo,captured,2025-05-12 17:38:47,80.77,2.64,78.13
7338,8165,paypal,captured,2025-02-14 20:02:10,25.85,1.05,24.8
7339,8166,stripe,captured,2025-05-22 20:28:26,64.92,2.18,62.74
7340,8167,stripe,captured,2025-05-07 20:23:25,15.63,0.75,14.88
7341,8168,stripe,captured,2025-12-16 06:48:57,129.86,4.07,125.79
7342,8170,stripe,captured,2025-10-24 06:29:55,54.63,1.88,52.75
7343,8171,paypal,captured,2025-02-22 17:32:10,88.69,2.87,85.82
7344,8172,stripe,captured,2025-01-30 13:36:47,57.68,1.97,55.71
7345,8173,venmo,refunded,2025-10-20 05:26:13,28.77,1.13,27.64
7346,8174,stripe,captured,2025-06-28 16:57:27,118.68,3.74,114.94
7347,8175,stripe,captured,2025-01-18 12:22:22,58.45,2.0,56.45
7348,8176,stripe,captured,2025-01-11 23:59:12,26.27,1.06,25.21
7349,8177,stripe,captured,2025-05-17 22:09:17,9.0,0.56,8.44
7350,8178,stripe,captured,2025-10-24 07:14:09,29.62,1.16,28.46
7351,8179,paypal,captured,2025-10-06 00:46:54,19.62,0.87,18.75
7352,8180,stripe,captured,2025-04-24 08:06:50,30.56,1.19,29.37
7353,8181,stripe,captured,2025-01-17 08:54:13,17.93,0.82,17.11
7354,8182,venmo,captured,2025-06-24 16:42:22,40.74,1.48,39.26
7355,8183,stripe,captured,2025-12-28 18:54:15,20.92,0.91,20.01
7356,8184,paypal,captured,2025-09-04 17:32:43,93.85,3.02,90.83
7357,8185,stripe,captured,2025-08-02 22:58:47,48.97,1.72,47.25
7358,8187,venmo,captured,2025-11-18 09:56:50,30.18,1.18,29.0
7359,8188,stripe,captured,2025-12-19 15:44:03,45.02,1.61,43.41
7360,8189,paypal,captured,2025-12-15 22:14:49,9.01,0.56,8.45
7361,8190,stripe,refunded,2025-11-07 13:21:39,43.58,1.56,42.02
7362,8191,stripe,captured,2025-01-30 07:58:59,7.63,0.52,7.11
7363,8192,stripe,captured,2025-11-30 20:09:05,102.31,3.27,99.04
7364,8194,stripe,captured,2025-02-02 17:20:53,69.35,2.31,67.04
7365,8195,stripe,captured,2025-08-10 08:28:23,11.99,0.65,11.34
7366,8196,stripe,captured,2025-05-31 18:30:00,47.44,1.68,45.76
7367,8197,stripe,captured,2025-10-01 11:36:32,11.72,0.64,11.08
7368,8198,paypal,captured,2025-07-25 10:08:00,23.68,0.99,22.69
7369,8201,stripe,captured,2025-08-04 00:03:27,47.11,1.67,45.44
7370,8202,stripe,captured,2025-04-28 09:56:44,22.58,0.95,21.63
7371,8203,stripe,captured,2025-07-11 08:54:59,12.98,0.68,12.3
7372,8204,stripe,refunded,2025-04-30 20:54:38,55.97,1.92,54.05
7373,8205,paypal,captured,2025-03-11 18:22:30,14.35,0.72,13.63
7374,8206,stripe,captured,2025-09-05 04:59:45,18.22,0.83,17.39
7375,8207,stripe,captured,2025-02-28 12:43:53,93.87,3.02,90.85
7376,8208,venmo,captured,2025-02-02 02:06:40,47.59,1.68,45.91
7377,8209,paypal,captured,2025-08-17 23:13:14,10.07,0.59,9.48
7378,8210,stripe,captured,2025-08-04 18:19:09,29.7,1.16,28.54
7379,8211,stripe,captured,2025-09-12 14:13:42,26.41,1.07,25.34
7380,8212,stripe,captured,2025-10-22 00:43:01,22.2,0.94,21.26
7381,8213,stripe,captured,2025-05-21 14:37:38,22.75,0.96,21.79
7382,8215,stripe,captured,2025-05-08 22:38:27,147.76,4.59,143.17
7383,8216,stripe,captured,2025-04-10 10:59:40,28.96,1.14,27.82
7384,8218,stripe,captured,2025-09-01 10:54:23,10.06,0.59,9.47
7385,8219,paypal,captured,2025-07-21 16:13:20,116.25,3.67,112.58
7386,8220,stripe,captured,2025-07-08 11:46:46,17.69,0.81,16.88
7387,8221,stripe,captured,2025-01-10 10:11:20,21.36,0.92,20.44
7388,8222,stripe,captured,2025-09-11 08:39:28,56.39,1.94,54.45
7389,8223,stripe,captured,2025-09-20 02:23:45,37.51,1.39,36.12
7390,8224,paypal,captured,2025-05-04 22:49:19,46.5,1.65,44.85
7391,8225,stripe,captured,2025-10-18 17:35:17,51.6,1.8,49.8
7392,8226,stripe,captured,2025-01-10 14:33:19,29.77,1.16,28.61
7393,8227,stripe,captured,2025-03-23 17:45:08,60.72,2.06,58.66
7394,8228,stripe,captured,2025-12-12 15:10:05,7.65,0.52,7.13
7395,8229,stripe,refunded,2025-06-15 01:41:41,110.89,3.52,107.37
7396,8230,paypal,captured,2025-06-09 18:51:12,25.91,1.05,24.86
7397,8231,paypal,captured,2025-06-18 15:36:37,60.25,2.05,58.2
7398,8232,stripe,captured,2025-01-26 09:31:06,44.44,1.59,42.85
7399,8233,venmo,captured,2025-09-10 03:38:45,6.06,0.48,5.58
7400,8234,paypal,captured,2025-05-20 19:32:06,35.68,1.33,34.35
7401,8235,paypal,captured,2025-11-15 03:02:03,5.53,0.46,5.07
7402,8236,stripe,captured,2025-01-19 17:56:01,44.49,1.59,42.9
7403,8237,paypal,captured,2025-04-05 11:40:37,35.65,1.33,34.32
7404,8238,paypal,captured,2025-08-28 11:18:00,10.77,0.61,10.16
7405,8239,stripe,captured,2025-12-15 18:12:31,34.84,1.31,33.53
7406,8240,paypal,captured,2025-05-25 18:22:55,20.49,0.89,19.6
7407,8241,paypal,captured,2025-10-24 03:29:50,26.29,1.06,25.23
7408,8242,paypal,captured,2025-08-29 03:02:16,5.0,0.44,4.56
7409,8243,venmo,captured,2025-01-10 21:41:21,11.13,0.62,10.51
7410,8244,stripe,captured,2025-08-09 07:09:24,15.96,0.76,15.2
7411,8245,stripe,captured,2025-05-17 06:08:28,12.07,0.65,11.42
7412,8247,stripe,captured,2025-11-07 08:56:52,17.5,0.81,16.69
7413,8248,stripe,captured,2025-07-03 21:03:08,38.14,1.41,36.73
7414,8249,stripe,captured,2025-03-28 09:29:22,5.0,0.44,4.56
7415,8251,stripe,captured,2025-03-08 21:15:08,18.32,0.83,17.49
7416,8252,stripe,captured,2025-11-29 10:10:55,23.45,0.98,22.47
7417,8253,stripe,captured,2025-02-22 21:54:14,48.22,1.7,46.52
7418,8254,paypal,captured,2025-12-07 03:48:46,120.44,3.79,116.65
7419,8255,stripe,captured,2025-07-18 14:07:58,18.7,0.84,17.86
7420,8256,stripe,captured,2025-06-09 23:07:24,52.01,1.81,50.2
7421,8257,stripe,captured,2025-04-03 03:34:15,17.52,0.81,16.71
7422,8259,paypal,captured,2025-04-22 13:45:57,52.34,1.82,50.52
7423,8260,stripe,captured,2025-09-08 19:38:38,12.77,0.67,12.1
7424,8262,stripe,captured,2025-09-16 19:29:31,9.57,0.58,8.99
7425,8263,paypal,captured,2025-08-17 07:05:15,16.56,0.78,15.78
7426,8264,paypal,captured,2025-10-20 03:00:54,10.26,0.6,9.66
7427,8265,venmo,captured,2025-12-11 06:44:40,29.99,1.17,28.82
7428,8266,paypal,captured,2025-11-29 04:26:53,66.6,2.23,64.37
7429,8267,stripe,captured,2025-12-24 10:33:21,11.09,0.62,10.47
7430,8269,stripe,captured,2025-07-26 17:23:30,24.69,1.02,23.67
7431,8270,stripe,captured,2025-11-28 13:52:59,13.18,0.68,12.5
7432,8271,stripe,captured,2025-06-13 09:47:56,21.38,0.92,20.46
7433,8272,stripe,captured,2025-03-05 11:41:53,47.61,1.68,45.93
7434,8273,stripe,captured,2025-04-25 00:34:58,63.57,2.14,61.43
7435,8274,stripe,captured,2025-10-19 13:32:19,38.32,1.41,36.91
7436,8275,paypal,captured,2025-07-26 00:05:33,29.09,1.14,27.95
7437,8276,stripe,captured,2025-09-18 03:01:53,30.52,1.19,29.33
7438,8277,venmo,captured,2025-04-10 20:19:29,16.69,0.78,15.91
7439,8278,stripe,captured,2025-09-08 20:36:39,32.38,1.24,31.14
7440,8279,paypal,captured,2025-02-02 06:40:29,9.24,0.57,8.67
7441,8280,paypal,captured,2025-12-19 08:07:14,27.25,1.09,26.16
7442,8281,stripe,captured,2025-11-16 17:38:43,116.68,3.68,113.0
7443,8282,paypal,captured,2025-06-30 00:46:50,21.09,0.91,20.18
7444,8283,paypal,refunded,2025-04-09 07:57:08,73.48,2.43,71.05
7445,8284,stripe,captured,2025-05-25 20:57:54,51.25,1.79,49.46
7446,8286,stripe,captured,2025-10-29 19:29:29,5.0,0.44,4.56
7447,8288,venmo,captured,2025-03-10 11:19:26,47.96,1.69,46.27
7448,8289,stripe,captured,2025-03-22 23:51:03,56.75,1.95,54.8
7449,8290,stripe,captured,2025-06-21 11:56:04,78.34,2.57,75.77
7450,8291,venmo,captured,2025-01-05 09:48:52,52.31,1.82,50.49
7451,8292,stripe,captured,2025-02-22 13:17:30,36.21,1.35,34.86
7452,8293,stripe,captured,2025-02-02 23:43:24,13.92,0.7,13.22
7453,8294,venmo,captured,2025-06-29 00:21:10,6.54,0.49,6.05
7454,8295,paypal,captured,2025-04-06 05:18:10,87.48,2.84,84.64
7455,8297,stripe,captured,2025-03-10 14:37:04,22.64,0.96,21.68
7456,8298,venmo,captured,2025-07-30 10:32:01,61.83,2.09,59.74
7457,8299,stripe,captured,2025-04-24 07:43:15,29.51,1.16,28.35
7458,8300,venmo,captured,2025-11-09 19:18:51,11.87,0.64,11.23
7459,8301,stripe,captured,2025-03-04 07:16:24,7.64,0.52,7.12
7460,8302,stripe,captured,2025-02-06 08:01:06,22.49,0.95,21.54
7461,8303,stripe,captured,2025-08-19 22:30:33,32.35,1.24,31.11
7462,8305,stripe,captured,2025-02-01 19:26:32,27.11,1.09,26.02
7463,8306,stripe,captured,2025-06-20 08:12:35,30.45,1.18,29.27
7464,8307,venmo,captured,2025-05-27 14:34:43,10.42,0.6,9.82
7465,8308,stripe,captured,2025-07-03 17:36:21,68.93,2.3,66.63
7466,8309,stripe,captured,2025-05-06 16:11:50,333.78,9.98,323.8
7467,8310,stripe,captured,2025-05-10 02:38:53,84.86,2.76,82.1
7468,8311,stripe,captured,2025-04-05 19:59:07,78.93,2.59,76.34
7469,8312,venmo,captured,2025-07-25 07:40:58,39.49,1.45,38.04
7470,8313,stripe,captured,2025-08-07 02:27:33,12.99,0.68,12.31
7471,8315,stripe,captured,2025-04-07 06:35:40,50.75,1.77,48.98
7472,8316,venmo,captured,2025-02-03 09:39:08,61.11,2.07,59.04
7473,8317,stripe,captured,2025-02-23 06:26:34,14.14,0.71,13.43
7474,8318,stripe,captured,2025-05-13 10:47:10,43.11,1.55,41.56
7475,8319,stripe,captured,2025-03-13 04:28:03,32.8,1.25,31.55
7476,8320,stripe,captured,2025-01-25 08:42:53,44.53,1.59,42.94
7477,8321,venmo,captured,2025-10-04 03:41:58,39.89,1.46,38.43
7478,8322,stripe,captured,2025-08-14 17:29:50,41.57,1.51,40.06
7479,8323,stripe,captured,2025-12-06 14:18:21,6.32,0.48,5.84
7480,8324,stripe,captured,2025-02-14 22:52:11,128.91,4.04,124.87
7481,8325,stripe,captured,2025-11-26 16:30:34,92.97,3.0,89.97
7482,8327,stripe,captured,2025-10-15 21:54:58,11.66,0.64,11.02
7483,8328,stripe,captured,2025-11-07 14:34:42,47.02,1.66,45.36
7484,8329,stripe,captured,2025-10-12 18:54:03,9.3,0.57,8.73
7485,8330,stripe,captured,2025-03-19 21:38:20,114.61,3.62,110.99
7486,8331,stripe,captured,2025-05-20 15:29:42,26.33,1.06,25.27
7487,8332,stripe,captured,2025-02-08 04:50:51,18.59,0.84,17.75
7488,8333,stripe,captured,2025-02-22 23:45:57,47.79,1.69,46.1
7489,8334,stripe,captured,2025-11-02 16:09:05,20.58,0.9,19.68
7490,8335,stripe,captured,2025-05-15 06:01:36,23.95,0.99,22.96
7491,8336,paypal,captured,2025-07-27 05:08:53,15.88,0.76,15.12
7492,8337,stripe,captured,2025-03-06 05:21:28,49.41,1.73,47.68
7493,8338,stripe,captured,2025-02-03 18:43:30,38.32,1.41,36.91
7494,8339,stripe,captured,2025-02-01 10:16:56,69.43,2.31,67.12
7495,8340,stripe,captured,2025-04-25 14:07:58,8.17,0.54,7.63
7496,8341,stripe,captured,2025-08-16 04:15:01,11.32,0.63,10.69
7497,8342,stripe,captured,2025-03-21 18:06:36,19.8,0.87,18.93
7498,8343,stripe,captured,2025-01-03 18:51:47,72.89,2.41,70.48
7499,8344,stripe,captured,2025-01-18 21:26:49,9.58,0.58,9.0
7500,8346,paypal,refunded,2025-04-10 21:37:29,93.35,3.01,90.34
7501,8347,stripe,captured,2025-02-23 10:58:21,45.78,1.63,44.15
7502,8349,stripe,captured,2025-09-21 16:05:51,27.86,1.11,26.75
7503,8350,stripe,captured,2025-02-13 23:57:35,123.3,3.88,119.42
7504,8351,paypal,refunded,2025-04-30 16:16:27,9.39,0.57,8.82
7505,8352,stripe,captured,2025-05-07 08:30:52,25.24,1.03,24.21
7506,8353,stripe,captured,2025-12-05 13:32:49,23.64,0.99,22.65
7507,8354,venmo,captured,2025-03-14 13:22:48,23.87,0.99,22.88
7508,8355,stripe,captured,2025-01-31 06:05:32,10.97,0.62,10.35
7509,8356,paypal,captured,2025-09-14 19:36:52,46.69,1.65,45.04
