donation_id,user_id,campaign_id,amount,status,created_at,is_recurring
7361,1659.0,93.0,0.0,failed,2025-09-22 04:18:43,False
7362,800.0,71.0,42.53,completed,2025-10-15 15:08:33,True
7363,1224.0,13.0,14.85,completed,2025-11-04 14:38:09,False
7364,1207.0,109.0,15.92,completed,2025-11-12 18:29:48,True
7365,410.0,181.0,28.6,completed,2025-06-29 18:10:01,False
7366,1422.0,215.0,37.39,completed,2025-05-07 07:17:50,False
7367,216.0,191.0,16.08,completed,2025-09-23 13:10:22,False
7368,752.0,114.0,7.41,completed,2025-10-11 21:49:29,False
7369,349.0,185.0,26.0,completed,2025-11-24 10:18:52,False
7370,1604.0,153.0,25.05,completed,2025-11-24 08:16:51,False
7371,831.0,125.0,94.33,completed,2025-10-03 02:20:37,False
7372,1618.0,105.0,31.01,refunded,2025-04-24 13:19:45,False
7373,654.0,237.0,76.94,completed,2025-04-30 11:07:09,False
7374,1022.0,141.0,162.86,refunded,2025-10-24 12:47:02,False
7375,1947.0,37.0,12.36,completed,2025-11-21 01:31:38,False
7376,1065.0,158.0,97.17,completed,2025-12-28 07:54:15,False
7377,1775.0,218.0,63.18,completed,2025-12-04 10:44:08,True
7378,3.0,140.0,5.08,completed,2025-07-28 09:56:21,False
7379,1118.0,249.0,25.78,completed,2025-09-09 18:10:09,False
7380,1083.0,193.0,52.69,completed,2025-10-28 01:01:41,False
7381,740.0,18.0,39.26,refunded,2025-09-20 11:46:15,False
7382,407.0,122.0,112.85,completed,2025-10-26 07:59:05,False
7383,18.0,85.0,48.05,completed,2025-10-29 06:45:18,False
7384,1518.0,117.0,9.55,completed,2025-11-07 04:24:16,True
7385,751.0,118.0,56.49,completed,2025-06-14 23:19:22,False
7386,1896.0,62.0,12.01,completed,2025-01-03 01:01:41,False
7387,1532.0,24.0,19.26,completed,2025-12-11 23:21:15,True
7388,586.0,,72.14,completed,2025-12-05 17:13:14,False
7389,888.0,145.0,65.92,completed,2025-09-26 11:04:16,False
7390,332.0,106.0,30.9,completed,2025-10-18 02:39:43,True
7391,1013.0,60.0,16.78,completed,2025-02-28 05:01:09,True
7392,169.0,9.0,25.53,completed,2025-07-31 13:53:13,False
7393,776.0,180.0,27.39,completed,2025-07-15 07:12:51,False
7394,1696.0,232.0,19.04,completed,2025-05-06 10:10:42,False
7395,849.0,220.0,74.32,completed,2025-11-27 05:07:30,False
7396,1705.0,143.0,21.49,completed,2025-02-14 02:40:03,False
7397,941.0,77.0,24.3,completed,2025-06-23 04:35:30,False
7398,206.0,156.0,24.84,completed,2025-08-18 18:43:52,False
7399,1893.0,245.0,52.34,completed,2025-12-27 17:04:19,True
7400,521.0,81.0,36.72,completed,2025-02-06 12:34:56,True
7401,1529.0,126.0,35.68,completed,2025-09-12 14:04:51,False
7402,1018.0,137.0,14.1,completed,2025-05-18 03:44:48,False
7403,1370.0,56.0,36.15,completed,2025-01-20 13:45:29,False
7404,304.0,213.0,54.43,completed,2025-08-31 23:43:21,False
7405,115.0,94.0,22.75,completed,2025-10-03 17:44:34,False
7406,664.0,127.0,33.67,completed,2025-08-31 22:46:11,False
7407,87.0,203.0,62.59,completed,2025-08-10 21:47:09,False
7408,1119.0,222.0,15.78,completed,2025-03-15 11:05:35,False
7409,743.0,36.0,15.96,completed,2025-04-01 22:28:51,True
7410,428.0,128.0,27.21,completed,2025-10-12 02:53:28,False
7411,1722.0,184.0,55.93,completed,2025-04-25 11:30:13,False
7412,450.0,217.0,5.0,completed,2025-03-26 00:11:30,False
7413,1650.0,199.0,25.62,completed,2025-02-26 10:07:34,False
7414,786.0,20.0,17.05,completed,2025-10-23 02:00:58,False
7415,2000.0,55.0,39.88,completed,2025-02-10 20:37:35,False
7416,1565.0,246.0,27.7,completed,2025-08-06 00:45:34,False
7417,715.0,60.0,74.76,completed,2025-07-23 04:06:05,False
7418,2.0,163.0,50.39,completed,2025-10-15 05:40:51,True
7419,1102.0,202.0,24.98,refunded,2025-03-10 21:48:38,False
7420,1348.0,227.0,13.27,completed,2025-03-21 17:16:17,False
7421,743.0,129.0,39.63,completed,2025-05-25 21:45:10,False
7422,1122.0,206.0,23.58,completed,2025-08-23 05:26:19,True
7423,1653.0,45.0,25.44,completed,2025-09-28 04:35:50,False
7424,110.0,197.0,11.82,completed,2025-01-22 20:58:45,False
7425,679.0,168.0,33.86,completed,2025-05-20 09:52:19,False
7426,1481.0,236.0,19.97,completed,2025-12-04 09:13:32,False
7427,1512.0,166.0,0.0,failed,2025-06-18 22:45:28,False
7428,1833.0,248.0,5.0,completed,2025-12-18 12:54:08,True
7429,1991.0,247.0,30.78,completed,2025-03-30 06:53:08,False
7430,371.0,226.0,14.0,completed,2025-11-09 21:05:14,False
7431,1361.0,24.0,0.0,failed,2025-01-31 17:33:35,True
7432,890.0,4.0,31.72,completed,2025-12-14 10:58:37,False
7433,599.0,91.0,9.25,completed,2025-01-24 05:01:52,False
7434,1995.0,197.0,27.58,completed,2025-02-27 22:57:30,False
7435,1046.0,107.0,35.59,completed,2025-01-06 09:40:09,False
7436,722.0,13.0,159.07,completed,2025-02-25 16:58:34,True
7437,305.0,232.0,48.4,completed,2025-05-28 13:21:51,False
7438,924.0,149.0,10.66,completed,2025-06-01 04:07:12,False
7439,1296.0,101.0,141.82,completed,2025-07-08 02:36:53,True
7440,1514.0,160.0,24.05,completed,2025-02-23 18:20:37,False
7441,836.0,166.0,23.97,completed,2025-12-28 05:51:38,False
7442,446.0,95.0,141.67,completed,2025-12-13 22:21:35,False
7443,932.0,160.0,18.12,completed,2025-07-01 08:06:17,True
7444,278.0,207.0,26.42,completed,2025-04-06 12:51:08,False
7445,1675.0,247.0,8.12,completed,2025-06-16 22:20:40,False
7446,1877.0,57.0,29.04,completed,2025-11-09 04:13:09,False
7447,377.0,176.0,26.55,completed,2025-08-16 12:38:43,True
7448,232.0,158.0,21.8,completed,2025-06-24 15:09:32,False
7449,1769.0,235.0,0.0,failed,2025-05-09 14:31:08,False
7450,592.0,71.0,15.56,completed,2025-04-06 18:40:14,False
7451,426.0,166.0,96.7,completed,2025-06-24 21:13:44,False
7452,1079.0,223.0,30.41,completed,2025-09-15 18:52:01,False
7453,1993.0,172.0,16.19,completed,2025-01-06 02:30:05,False
7454,1827.0,154.0,9.84,completed,2025-04-06 01:52:54,False
7455,441.0,100.0,31.12,completed,2025-06-22 04:27:25,True
7456,34.0,238.0,62.47,completed,2025-03-21 00:41:07,False
7457,329.0,107.0,0.0,failed,2025-09-13 13:50:37,True
7458,845.0,90.0,146.7,completed,2025-08-04 00:54:01,False
7459,454.0,108.0,149.27,completed,2025-02-21 02:17:01,False
7460,1412.0,130.0,10.77,refunded,2025-04-17 02:14:34,False
7461,764.0,43.0,0.0,failed,2025-06-28 07:25:41,True
7462,1454.0,237.0,16.19,completed,2025-08-07 04:37:52,False
7463,1500.0,43.0,52.68,completed,2025-09-06 20:07:22,False
7464,1149.0,63.0,40.94,completed,2025-05-03 21:47:41,False
7465,523.0,73.0,67.26,completed,2025-12-19 21:00:29,False
7466,482.0,186.0,13.09,completed,2025-02-14 15:20:07,False
7467,317.0,117.0,7.25,completed,2025-11-12 01:37:09,False
7468,122.0,48.0,18.67,completed,2025-07-20 00:45:30,True
7469,1571.0,5.0,47.91,completed,2025-07-08 00:18:53,True
7470,581.0,219.0,34.1,completed,2025-01-18 05:29:10,False
7471,1337.0,76.0,81.16,completed,2025-03-02 01:11:49,False
7472,487.0,35.0,16.95,completed,2025-03-23 05:56:54,False
7473,1675.0,93.0,66.45,completed,2025-01-10 18:34:28,False
7474,1036.0,144.0,18.44,completed,2025-06-04 16:44:02,False
7475,125.0,83.0,55.85,completed,2025-10-19 14:10:29,True
7476,1835.0,177.0,55.12,completed,2025-02-01 15:34:54,False
7477,659.0,60.0,105.7,completed,2025-02-19 06:14:22,False
7478,1101.0,107.0,10.26,completed,2025-01-03 12:01:28,False
7479,580.0,117.0,90.62,completed,2025-02-16 22:36:37,False
7480,718.0,51.0,42.81,completed,2025-09-16 21:16:24,False
7481,1260.0,127.0,31.45,completed,2025-07-20 07:30:57,False
7482,1595.0,91.0,26.93,completed,2025-08-05 07:07:38,False
7483,770.0,82.0,28.27,completed,2025-05-10 02:13:04,False
7484,1278.0,59.0,30.92,completed,2025-05-09 14:05:17,False
7485,904.0,64.0,8.27,completed,2025-04-12 11:42:36,False
7486,406.0,105.0,36.42,completed,2025-11-14 22:54:59,False
7487,1267.0,141.0,33.82,completed,2025-10-07 05:35:48,False
7488,1485.0,222.0,17.7,completed,2025-05-02 15:34:49,False
7489,277.0,154.0,30.76,completed,2025-05-01 03:23:50,True
7490,1493.0,70.0,72.43,completed,2025-05-17 08:07:03,False
7491,1244.0,131.0,18.32,completed,2025-12-13 23:57:35,False
7492,1249.0,215.0,12.05,completed,2025-06-03 05:37:15,False
7493,925.0,12.0,0.0,failed,2025-02-07 00:14:56,False
7494,1125.0,41.0,0.0,failed,2025-08-25 02:00:37,False
7495,854.0,105.0,125.53,completed,2025-03-09 10:01:36,True
7496,1658.0,207.0,15.41,completed,2025-01-05 07:25:59,False
7497,1754.0,65.0,82.29,completed,2025-12-25 14:55:39,False
7498,507.0,63.0,0.0,failed,2025-05-03 11:03:11,False
7499,1611.0,178.0,18.27,completed,2025-06-24 02:12:48,False
7500,1355.0,175.0,31.54,completed,2025-07-08 14:33:39,False
7501,237.0,8.0,50.16,completed,2025-04-05 04:34:58,False
7502,994.0,159.0,28.34,completed,2025-10-30 22:09:53,False
7503,1363.0,11.0,8.74,completed,2025-05-20 17:59:03,False
7504,752.0,17.0,28.66,completed,2025-02-24 17:27:33,False
7505,506.0,155.0,82.06,completed,2025-09-30 13:04:44,True
7506,165.0,124.0,38.88,completed,2025-12-08 06:50:35,False
7507,846.0,95.0,176.37,refunded,2025-08-30 06:03:42,False
7508,1693.0,155.0,34.37,completed,2025-10-31 10:10:59,False
7509,1747.0,206.0,67.4,completed,2025-03-23 16:55:30,True
7510,1957.0,115.0,45.61,completed,2025-01-03 05:59:42,True
7511,1813.0,123.0,18.05,completed,2025-02-07 15:22:45,False
7512,728.0,87.0,28.52,completed,2025-01-16 04:05:25,False
7513,1242.0,56.0,72.98,completed,2025-10-20 18:17:08,True
7514,1769.0,197.0,22.7,completed,2025-06-07 10:45:06,False
7515,376.0,94.0,41.25,completed,2025-06-26 19:33:46,True
7516,1036.0,98.0,18.23,completed,2025-03-02 00:52:57,False
7517,1456.0,175.0,63.01,refunded,2025-01-03 08:52:56,False
7518,83.0,19.0,32.01,completed,2025-06-23 00:51:57,True
7519,431.0,57.0,59.84,completed,2025-04-08 03:13:57,False
7520,1649.0,159.0,81.15,completed,2025-06-23 02:32:36,False
7521,478.0,16.0,51.28,completed,2025-08-19 11:33:14,False
7522,783.0,45.0,25.93,completed,2025-05-10 13:53:42,False
7523,1731.0,155.0,26.31,completed,2025-12-26 23:32:32,True
7524,369.0,189.0,5.56,completed,2025-06-15 15:01:42,False
7525,1677.0,154.0,42.21,completed,2025-12-06 07:17:36,False
7526,955.0,231.0,69.38,completed,2025-12-12 00:55:04,False
7527,1993.0,157.0,11.13,completed,2025-05-14 14:30:13,False
7528,1660.0,113.0,0.0,failed,2025-05-15 15:51:50,False
7529,141.0,243.0,26.01,completed,2025-03-01 14:58:46,False
7530,720.0,121.0,43.43,completed,2025-02-10 13:58:56,False
7531,1651.0,103.0,33.69,completed,2025-01-19 16:37:21,False
7532,1742.0,127.0,14.45,completed,2025-09-24 16:01:22,False
7533,1480.0,44.0,108.74,completed,2025-04-08 06:45:59,False
7534,1526.0,109.0,0.0,failed,2025-10-02 05:59:36,False
7535,1427.0,157.0,18.45,completed,2025-08-19 01:14:54,False
7536,1977.0,109.0,10.33,completed,2025-03-01 00:07:06,True
7537,1016.0,110.0,39.83,completed,2025-07-29 09:39:35,False
7538,288.0,111.0,43.45,completed,2025-11-28 17:02:03,False
7539,355.0,223.0,27.29,completed,2025-08-03 21:24:37,True
7540,343.0,130.0,11.36,completed,2025-12-16 18:57:21,False
7541,149.0,134.0,14.21,completed,2025-09-08 03:02:25,False
7542,210.0,9.0,61.18,refunded,2025-11-14 11:51:25,True
7543,1136.0,15.0,28.11,completed,2025-09-03 17:34:52,False
7544,654.0,212.0,20.83,completed,2025-03-23 00:26:35,True
7545,976.0,240.0,17.16,completed,2025-08-24 09:47:58,False
7546,536.0,58.0,27.22,completed,2025-04-12 02:26:49,False
7547,1073.0,2.0,47.25,completed,2025-07-02 23:00:54,False
7548,1824.0,131.0,24.64,completed,2025-07-28 23:18:32,False
7549,331.0,247.0,42.36,completed,2025-11-09 03:52:53,False
7550,365.0,180.0,8.58,completed,2025-02-16 05:27:44,False
7551,11.0,55.0,74.25,completed,2025-03-21 19:22:06,False
7552,1212.0,53.0,29.07,completed,2025-05-02 09:27:04,False
7553,509.0,94.0,13.67,completed,2025-05-31 14:04:45,False
7554,580.0,72.0,42.64,refunded,2025-08-26 06:34:46,False
7555,1469.0,40.0,34.63,completed,2025-09-15 16:40:14,False
7556,1114.0,213.0,12.2,completed,2025-11-20 03:59:30,False
7557,622.0,39.0,27.19,completed,2025-12-15 17:08:49,False
7558,901.0,171.0,19.8,completed,2025-10-31 22:37:54,False
7559,1700.0,246.0,10.87,completed,2025-10-06 04:34:06,False
7560,1472.0,141.0,21.39,completed,2025-01-01 05:09:21,False
7561,718.0,104.0,0.0,failed,2025-01-09 11:07:24,True
7562,1056.0,105.0,0.0,failed,2025-12-20 10:45:46,False
7563,327.0,240.0,44.6,completed,2025-07-10 03:11:53,False
7564,74.0,165.0,38.27,completed,2025-06-19 12:48:44,False
7565,251.0,55.0,24.4,completed,2025-11-01 21:33:50,False
7566,450.0,160.0,5.0,completed,2025-05-14 11:35:29,False
7567,906.0,142.0,28.3,completed,2025-07-12 05:45:23,False
7568,355.0,65.0,55.06,completed,2025-04-18 10:53:41,False
7569,533.0,155.0,78.95,completed,2025-01-22 09:13:22,False
7570,296.0,24.0,67.63,completed,2025-01-25 15:00:56,False
7571,298.0,115.0,11.57,completed,2025-11-11 00:53:24,False
7572,1352.0,113.0,16.08,completed,2025-12-23 10:15:48,False
7573,302.0,22.0,26.23,completed,2025-11-29 16:42:38,False
7574,512.0,78.0,28.18,completed,2025-08-10 05:48:54,False
7575,1362.0,45.0,30.7,completed,2025-07-11 03:03:52,True
7576,585.0,136.0,73.38,completed,2025-06-20 07:06:20,False
7577,374.0,219.0,35.04,completed,2025-10-09 07:00:16,False
7578,1577.0,195.0,79.12,completed,2025-09-10 10:52:56,True
7579,1118.0,64.0,16.13,completed,2025-12-03 01:45:37,False
7580,132.0,97.0,21.94,completed,2025-06-18 02:22:35,False
7581,1635.0,115.0,21.34,completed,2025-05-05 04:21:56,False
7582,910.0,175.0,28.64,completed,2025-08-12 08:40:25,False
7583,1934.0,21.0,10.12,completed,2025-09-09 04:36:59,False
7584,53.0,160.0,139.37,refunded,2025-06-11 04:43:47,True
7585,1520.0,232.0,32.37,completed,2025-06-28 09:29:56,False
7586,229.0,105.0,0.0,failed,2025-08-24 15:37:32,False
7587,640.0,45.0,0.0,failed,2025-04-09 13:05:29,False
7588,1236.0,44.0,31.95,completed,2025-04-18 08:14:44,False
7589,797.0,41.0,48.13,completed,2025-01-08 09:23:55,False
7590,791.0,96.0,63.56,completed,2025-08-19 11:51:00,True
7591,1528.0,180.0,31.12,completed,2025-06-06 19:26:05,False
7592,495.0,216.0,48.81,completed,2025-01-02 05:38:53,False
7593,853.0,139.0,39.34,completed,2025-08-08 13:22:17,False
7594,671.0,101.0,27.55,completed,2025-09-22 05:02:17,True
7595,1888.0,115.0,22.82,completed,2025-06-01 18:09:13,False
7596,1257.0,213.0,30.62,completed,2025-06-15 02:26:44,False
7597,1095.0,18.0,0.0,failed,2025-09-02 10:07:13,False
7598,1741.0,139.0,29.82,completed,2025-03-09 08:07:54,False
7599,189.0,27.0,42.93,completed,2025-03-09 00:29:04,False
7600,663.0,171.0,109.5,completed,2025-08-16 03:17:29,False
7601,8.0,102.0,13.42,completed,2025-08-01 18:47:38,False
7602,332.0,193.0,32.33,completed,2025-08-19 03:38:22,False
7603,1636.0,182.0,39.7,refunded,2025-09-07 23:35:51,False
7604,1040.0,29.0,22.26,completed,2025-10-28 12:45:06,False
7605,666.0,149.0,0.0,failed,2025-02-10 22:32:11,False
7606,669.0,29.0,20.31,completed,2025-07-23 23:07:59,False
7607,1117.0,137.0,51.4,completed,2025-09-25 01:17:10,False
7608,1286.0,189.0,82.07,completed,2025-12-11 06:04:39,False
7609,1573.0,190.0,41.19,completed,2025-08-29 18:31:22,False
7610,161.0,199.0,0.0,failed,2025-11-23 08:09:47,False
7611,351.0,102.0,44.02,completed,2025-10-11 07:25:41,False
7612,1198.0,223.0,21.81,completed,2025-09-02 08:27:41,False
7613,317.0,91.0,17.0,completed,2025-09-03 04:10:29,True
7614,937.0,247.0,40.16,completed,2025-04-13 11:30:02,False
7615,18.0,234.0,54.59,completed,2025-11-20 23:15:30,False
7616,486.0,224.0,32.36,completed,2025-11-18 05:01:54,True
7617,367.0,5.0,46.85,completed,2025-10-03 03:33:32,False
7618,351.0,97.0,189.63,completed,2025-10-03 08:38:44,False
7619,528.0,15.0,79.52,completed,2025-10-09 05:43:49,False
7620,872.0,185.0,19.07,completed,2025-10-28 00:28:30,True
7621,1459.0,5.0,34.75,completed,2025-07-06 22:35:42,False
7622,933.0,148.0,0.0,failed,2025-02-07 18:19:08,True
7623,270.0,230.0,15.3,completed,2025-07-24 03:21:20,False
7624,871.0,101.0,49.03,completed,2025-09-17 03:54:18,False
7625,1092.0,81.0,0.0,failed,2025-06-01 05:43:52,False
7626,1054.0,114.0,51.33,completed,2025-02-07 20:03:34,True
7627,316.0,4.0,140.69,completed,2025-08-14 02:10:02,False
7628,1845.0,184.0,27.09,completed,2025-07-11 20:40:43,False
7629,737.0,213.0,42.51,completed,2025-05-09 21:08:00,False
7630,164.0,247.0,37.85,completed,2025-09-16 04:54:13,False
7631,926.0,34.0,14.2,completed,2025-07-03 05:11:50,True
7632,320.0,40.0,16.62,completed,2025-09-14 13:00:52,False
7633,1038.0,197.0,39.94,completed,2025-07-09 18:08:28,False
7634,279.0,196.0,33.28,completed,2025-04-14 11:24:52,True
7635,432.0,249.0,26.93,completed,2025-07-05 14:33:10,False
7636,668.0,150.0,63.16,completed,2025-10-31 03:47:46,False
7637,634.0,127.0,43.5,completed,2025-07-18 00:28:18,False
7638,1287.0,142.0,174.7,completed,2025-07-23 07:10:08,False
7639,1706.0,196.0,14.26,completed,2025-10-21 15:41:17,False
7640,522.0,136.0,21.75,completed,2025-01-11 10:25:59,False
7641,964.0,128.0,95.82,refunded,2025-04-03 14:09:05,False
7642,1196.0,67.0,0.0,failed,2025-03-13 17:02:42,False
7643,358.0,174.0,15.07,completed,2025-06-02 13:52:22,False
7644,1037.0,157.0,21.95,completed,2025-09-06 00:55:05,False
7645,725.0,218.0,25.97,completed,2025-01-04 08:13:13,True
7646,673.0,114.0,0.0,failed,2025-03-25 07:47:22,False
7647,232.0,119.0,26.88,completed,2025-01-07 22:47:27,False
7648,1500.0,94.0,26.16,completed,2025-09-14 13:31:03,True
7649,471.0,12.0,24.25,completed,2025-09-23 17:21:12,False
7650,1184.0,207.0,32.69,completed,2025-03-09 10:02:53,True
7651,639.0,244.0,39.44,completed,2025-05-12 19:30:31,False
7652,560.0,52.0,134.67,completed,2025-08-19 23:29:10,False
7653,1285.0,186.0,96.67,completed,2025-01-23 14:28:25,False
7654,573.0,233.0,12.61,completed,2025-07-11 22:29:52,False
7655,,2.0,25.79,completed,2025-01-10 20:36:48,False
7656,602.0,1.0,30.46,completed,2025-02-20 18:35:25,False
7657,1383.0,239.0,21.01,completed,2025-03-12 19:07:06,True
7658,255.0,55.0,66.83,completed,2025-01-08 14:25:11,False
7659,602.0,239.0,88.12,completed,2025-08-20 08:24:45,True
7660,1539.0,220.0,20.41,completed,2025-01-24 08:05:26,True
7661,280.0,104.0,30.25,completed,2025-03-13 11:49:12,False
7662,117.0,99.0,61.41,completed,2025-11-16 14:29:45,False
7663,610.0,162.0,70.44,completed,2025-01-26 02:39:50,False
7664,1186.0,192.0,20.02,completed,2025-03-12 05:26:22,False
7665,852.0,68.0,43.93,completed,2025-11-18 08:38:00,True
7666,1911.0,82.0,17.21,completed,2025-09-10 13:11:22,False
7667,298.0,140.0,69.78,completed,2025-03-17 05:45:50,True
7668,916.0,50.0,16.74,completed,2025-01-06 22:56:32,False
7669,1321.0,21.0,32.77,completed,2025-03-31 07:15:22,False
7670,1618.0,10.0,20.49,completed,2025-06-02 08:08:50,False
7671,1382.0,85.0,13.65,completed,2025-07-22 11:43:13,True
7672,1684.0,104.0,18.98,completed,2025-12-18 02:17:57,False
7673,518.0,89.0,22.72,completed,2025-08-19 00:35:05,False
7674,378.0,114.0,81.34,completed,2025-07-07 19:56:19,True
7675,1721.0,209.0,20.55,completed,2025-08-07 03:40:01,False
7676,426.0,115.0,0.0,failed,2025-03-29 18:21:05,False
7677,1788.0,198.0,0.0,failed,2025-06-16 08:11:01,False
7678,537.0,14.0,62.59,completed,2025-07-09 19:32:40,False
7679,553.0,229.0,69.75,completed,2025-08-06 10:56:53,False
7680,169.0,168.0,56.11,completed,2025-12-06 07:04:31,True
7681,515.0,104.0,22.57,completed,2025-06-30 17:58:11,False
7682,1388.0,82.0,17.61,completed,2025-02-04 20:55:07,False
7683,1707.0,30.0,14.34,completed,2025-04-25 22:13:50,False
7684,430.0,201.0,0.0,failed,2025-09-12 21:37:12,False
7685,569.0,14.0,20.74,completed,2025-12-17 20:25:21,False
7686,83.0,238.0,59.2,completed,2025-02-25 06:17:09,False
7687,330.0,180.0,15.12,completed,2025-06-08 05:43:18,False
7688,691.0,110.0,25.36,completed,2025-03-02 23:46:04,False
7689,1157.0,145.0,0.0,failed,2025-05-22 06:17:54,False
7690,1622.0,62.0,16.92,completed,2025-03-25 11:08:35,False
7691,457.0,226.0,7.42,completed,2025-04-22 09:55:36,False
7692,353.0,110.0,10.39,completed,2025-09-23 18:09:18,False
7693,1807.0,150.0,73.89,completed,2025-11-18 00:50:12,False
7694,344.0,53.0,15.35,completed,2025-03-16 22:50:50,True
7695,1118.0,160.0,51.21,completed,2025-01-15 20:35:24,False
7696,1406.0,76.0,30.33,completed,2025-12-12 01:08:49,False
7697,1892.0,55.0,22.75,completed,2025-12-04 23:01:27,True
7698,762.0,249.0,21.35,completed,2025-08-06 19:52:56,False
7699,1319.0,208.0,28.06,completed,2025-09-03 08:27:06,True
7700,198.0,22.0,0.0,failed,2025-06-16 15:01:30,True
7701,79.0,166.0,11.22,completed,2025-09-21 20:10:39,True
7702,678.0,178.0,28.43,completed,2025-07-17 07:01:37,False
7703,551.0,103.0,40.76,refunded,2025-01-27 15:21:29,False
7704,820.0,194.0,0.0,failed,2025-01-15 10:03:12,False
7705,214.0,45.0,67.24,completed,2025-04-13 14:19:15,False
7706,1667.0,119.0,25.87,completed,2025-09-26 03:33:16,False
7707,669.0,8.0,9.77,completed,2025-01-27 07:41:04,False
7708,989.0,236.0,41.47,completed,2025-01-28 07:25:36,False
7709,894.0,65.0,27.24,completed,2025-07-06 14:51:48,False
7710,159.0,233.0,78.56,completed,2025-12-12 22:42:30,False
7711,1858.0,168.0,35.16,completed,2025-09-07 22:48:34,False
7712,739.0,233.0,79.2,completed,2025-12-15 03:24:22,False
7713,557.0,5.0,19.68,refunded,2025-07-16 13:53:40,True
7714,201.0,45.0,79.18,completed,2025-03-04 10:33:45,False
7715,22.0,46.0,33.97,completed,2025-10-09 18:42:34,False
7716,1363.0,164.0,41.85,completed,2025-01-04 00:47:51,False
7717,1266.0,145.0,7.59,refunded,2025-01-25 22:51:50,True
7718,1765.0,169.0,72.84,completed,2025-02-04 16:57:20,False
7719,1930.0,158.0,25.87,completed,2025-06-17 20:18:36,False
7720,1262.0,180.0,0.0,failed,2025-12-10 18:32:16,False
7721,1173.0,79.0,23.04,completed,2025-01-14 04:42:14,True
7722,785.0,148.0,75.33,completed,2025-11-22 20:47:01,False
7723,1603.0,164.0,0.0,failed,2025-07-30 00:21:28,False
7724,7.0,66.0,33.71,refunded,2025-10-10 12:55:35,False
7725,1257.0,173.0,136.3,completed,2025-01-21 12:29:48,False
7726,1893.0,4.0,5.0,completed,2025-10-17 10:13:33,False
7727,804.0,178.0,21.59,completed,2025-06-22 01:15:33,False
7728,768.0,88.0,26.45,completed,2025-02-11 01:56:53,False
7729,579.0,240.0,15.45,completed,2025-03-28 09:08:24,False
7730,1786.0,55.0,39.08,completed,2025-09-25 23:14:03,False
7731,1101.0,59.0,10.27,completed,2025-09-22 14:18:27,False
7732,489.0,170.0,10.61,completed,2025-08-09 03:48:08,False
7733,926.0,2.0,42.5,completed,2025-06-02 01:47:54,True
7734,87.0,46.0,14.42,completed,2025-04-20 17:02:02,False
7735,1788.0,2.0,45.13,completed,2025-11-11 10:41:43,False
7736,1991.0,178.0,18.57,completed,2025-06-03 03:29:38,False
7737,222.0,129.0,15.33,completed,2025-03-08 04:12:58,True
7738,413.0,13.0,13.6,completed,2025-12-14 05:01:23,True
7739,584.0,70.0,13.99,completed,2025-12-22 07:24:38,False
7740,202.0,22.0,21.27,completed,2025-05-18 13:21:22,False
7741,1953.0,17.0,15.83,completed,2025-02-20 02:24:07,True
7742,571.0,187.0,27.11,completed,2025-10-27 04:16:52,False
7743,1300.0,241.0,6.76,completed,2025-08-12 17:02:19,False
7744,221.0,86.0,15.22,completed,2025-04-06 16:45:40,False
7745,157.0,235.0,81.4,completed,2025-01-27 03:24:39,False
7746,1205.0,70.0,10.96,refunded,2025-04-22 05:44:21,False
7747,1749.0,116.0,17.63,completed,2025-02-09 11:36:20,False
7748,129.0,3.0,80.75,completed,2025-09-16 08:33:04,False
7749,1267.0,110.0,29.0,completed,2025-11-06 17:02:44,True
7750,1954.0,249.0,7.55,completed,2025-03-25 20:27:19,True
7751,1196.0,198.0,48.26,completed,2025-08-07 16:37:49,True
7752,1527.0,81.0,77.35,completed,2025-01-28 02:19:20,False
7753,1504.0,227.0,29.39,completed,2025-07-27 15:22:13,False
7754,877.0,177.0,19.17,completed,2025-04-23 20:25:46,False
7755,270.0,243.0,7.44,completed,2025-07-15 05:39:40,False
7756,1445.0,178.0,20.31,completed,2025-03-08 09:08:46,False
7757,163.0,101.0,11.06,completed,2025-12-22 14:22:52,False
7758,955.0,239.0,29.76,completed,2025-10-18 20:36:25,False
7759,24.0,35.0,58.1,completed,2025-12-13 04:53:54,False
7760,497.0,151.0,13.58,completed,2025-08-31 09:57:59,True
7761,193.0,200.0,51.83,completed,2025-03-07 00:44:12,True
7762,878.0,135.0,7.37,refunded,2025-08-02 21:13:08,False
7763,390.0,50.0,24.58,completed,2025-01-21 10:25:05,False
7764,497.0,10.0,6.01,completed,2025-08-12 00:41:19,False
7765,964.0,218.0,34.66,completed,2025-08-20 02:35:44,False
7766,806.0,183.0,73.82,completed,2025-10-04 23:07:38,False
7767,129.0,202.0,21.16,completed,2025-09-27 05:16:15,False
7768,1021.0,19.0,34.1,completed,2025-07-02 11:28:23,False
7769,553.0,23.0,0.0,failed,2025-09-23 20:52:17,False
7770,1567.0,95.0,39.76,completed,2025-06-05 00:07:22,False
7771,1060.0,64.0,57.31,completed,2025-08-06 06:24:02,False
7772,1481.0,161.0,29.64,completed,2025-05-06 06:18:24,False
7773,361.0,194.0,19.59,completed,2025-07-24 15:25:11,True
7774,765.0,220.0,37.7,completed,2025-08-18 15:07:55,False
7775,1974.0,250.0,128.01,completed,2025-08-29 06:07:29,False
7776,1901.0,96.0,38.55,completed,2025-06-27 13:19:51,False
7777,1239.0,97.0,10.82,completed,2025-06-23 07:05:33,False
